feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,label
0.0,24.0,128.0,53.0,164.0,196.0,123.0,225.0,422.0,924.0,1172.0,633.0,1.0,5.0,6.0,20.0,0.0010852778796106577,3.7314054068815494e-09,2.7336800358102042e-12,9.264931486938077e-13,1.2507660823215312e-24,5.548768246291847e-17,7.808058958216066e-25,144.9990234375,38.03736114501953,18.0,253.0,Q
0.0,21.0,126.0,62.0,169.0,191.0,135.0,207.0,422.0,862.0,1223.0,646.0,1.0,4.0,7.0,20.0,0.001082909875549376,3.9234562265733075e-09,2.6831670565941046e-12,8.877028344171645e-13,1.2467598522143663e-24,5.5248405581486483e-17,5.679175810514226e-25,145.113525390625,38.14624786376953,18.0,254.0,Q
0.0,24.0,124.0,54.0,170.0,191.0,150.0,201.0,409.0,830.0,1265.0,646.0,1.0,5.0,6.0,20.0,0.001080176793038845,3.994894193226628e-09,2.8877486339673464e-12,8.94846859372106e-13,1.3670822422897852e-24,5.652049686702973e-17,4.475496835625337e-25,145.30859375,38.18616485595703,18.0,253.0,Q
0.0,26.0,124.0,54.0,167.0,197.0,153.0,197.0,414.0,810.0,1260.0,662.0,0.0,6.0,6.0,20.0,0.0010793727124109864,3.949151672344442e-09,3.0898081402469524e-12,8.859840487131232e-13,1.427412253561212e-24,5.566758762870386e-17,3.3370630670930808e-25,145.291259765625,38.34797668457031,20.0,253.0,Q
0.0,18.0,132.0,48.0,169.0,200.0,165.0,200.0,393.0,813.0,1267.0,659.0,1.0,3.0,8.0,20.0,0.001078643137589097,4.006071030460134e-09,3.0977685694377755e-12,8.655882000746518e-13,1.3922766846655076e-24,5.472235510784971e-17,2.6566796575441747e-25,145.36572265625,38.374351501464844,18.0,254.0,Q
0.0,24.0,129.0,56.0,161.0,198.0,158.0,196.0,392.0,797.0,1289.0,664.0,2.0,4.0,6.0,20.0,0.0010780623415485024,4.01461397459002e-09,3.1150602930463123e-12,8.601932100643639e-13,1.374281288303219e-24,5.4493444453854235e-17,3.066587068077051e-25,145.433837890625,38.44770050048828,18.0,253.0,Q
5.0,498.0,390.0,107.0,76.0,235.0,731.0,410.0,91.0,38.0,211.0,1225.0,79.0,0.0,0.0,0.0,0.0013852159027010202,5.723279183911245e-09,4.621260665804705e-11,1.0259251781441492e-10,4.205515077293521e-21,-1.3908438489104242e-16,5.675777321215026e-21,117.404052734375,59.417659759521484,12.0,199.0,Q
0.0,24.0,124.0,50.0,158.0,205.0,167.0,202.0,406.0,795.0,1266.0,667.0,1.0,4.0,7.0,20.0,0.0010788198560476303,3.9477372482110695e-09,3.12354265716297e-12,8.499651720297874e-13,1.3572562894619655e-24,5.336715533180203e-17,2.7543667686280214e-25,145.386474609375,38.30805587768555,18.0,254.0,Q
0.0,20.0,130.0,52.0,171.0,197.0,163.0,189.0,406.0,810.0,1255.0,671.0,1.0,4.0,7.0,20.0,0.0010796330170705914,3.97809563068563e-09,3.016225507204706e-12,8.570607331476188e-13,1.3619377845039996e-24,5.393552436557702e-17,2.0978594669707937e-25,145.2890625,38.410850524902344,18.0,254.0,Q
0.0,20.0,128.0,59.0,163.0,198.0,158.0,206.0,391.0,813.0,1279.0,649.0,0.0,6.0,6.0,20.0,0.0010803230106830597,4.066694980764396e-09,2.964516219311486e-12,8.404956960451904e-13,1.3037562359079422e-24,5.352886914155615e-17,2.457901007532387e-25,145.251953125,38.3328971862793,18.0,253.0,Q
0.0,23.0,123.0,59.0,168.0,189.0,166.0,203.0,407.0,815.0,1248.0,663.0,1.0,4.0,7.0,20.0,0.0010799989104270935,4.031399214454723e-09,3.0290830607682118e-12,8.264240528889355e-13,1.2688066409706437e-24,5.245882168371265e-17,3.159594508359707e-25,145.26904296875,38.333248138427734,18.0,253.0,Q
0.0,23.0,127.0,50.0,171.0,197.0,141.0,212.0,426.0,808.0,1244.0,665.0,0.0,6.0,6.0,20.0,0.0010809011291712523,4.046570190041621e-09,3.0214199198130842e-12,8.242816151859955e-13,1.2582783061143377e-24,5.2429205309060804e-17,3.2997277595631676e-25,145.237548828125,38.305023193359375,19.0,253.0,Q
1.0,20.0,127.0,52.0,171.0,188.0,144.0,203.0,430.0,839.0,1243.0,646.0,0.0,7.0,5.0,20.0,0.0010819480521604419,4.03244326818708e-09,2.8829822643766656e-12,8.017567187414143e-13,1.1451536801533816e-24,5.086482479098827e-17,4.1767833139878885e-25,145.213623046875,38.09033966064453,14.0,253.0,Q
0.0,24.0,123.0,61.0,166.0,182.0,134.0,217.0,427.0,871.0,1204.0,655.0,1.0,6.0,5.0,20.0,0.0010830790270119905,3.934684134065947e-09,2.8274500796232616e-12,7.677793947488687e-13,1.034140736228089e-24,4.7986636614720207e-17,4.585212596399607e-25,145.1748046875,38.034725189208984,19.0,254.0,Q
1.0,22.0,125.0,57.0,166.0,188.0,126.0,233.0,411.0,915.0,1163.0,657.0,1.0,5.0,6.0,20.0,0.001084605697542429,4.0068646178781364e-09,2.7665211701360937e-12,7.919238723987088e-13,1.0203285706385742e-24,4.9545253338284474e-17,5.769939188040561e-25,145.07568359375,38.07371139526367,15.0,253.0,Q
0.0,23.0,122.0,62.0,159.0,193.0,118.0,235.0,411.0,934.0,1148.0,659.0,1.0,5.0,6.0,20.0,0.0010854947613552213,3.938131598602013e-09,2.7133148158831055e-12,8.111727435589078e-13,1.0072503415137545e-24,4.9949436946635035e-17,6.585481834266476e-25,145.121826171875,38.018333435058594,17.0,253.0,Q
0.0,26.0,124.0,55.0,169.0,175.0,124.0,230.0,411.0,933.0,1153.0,664.0,2.0,5.0,5.0,20.0,0.0010855802102014422,3.839754292300768e-09,2.5389839970052508e-12,8.374650257124416e-13,9.847908798964334e-25,5.0284640309343574e-17,7.221285481466179e-25,145.201904296875,38.02125930786133,18.0,253.0,Q
6.0,506.0,386.0,102.0,67.0,224.0,745.0,418.0,93.0,43.0,220.0,1198.0,88.0,0.0,0.0,0.0,0.0013884573709219694,5.710208750286938e-09,4.627189950645594e-11,1.0187593824095842e-10,4.168812976579315e-21,1.9092869078896697e-16,5.616596345016622e-21,117.375244140625,59.235023498535156,13.0,195.0,Q
0.0,21.0,126.0,65.0,175.0,160.0,122.0,234.0,415.0,951.0,1149.0,646.0,1.0,5.0,6.0,20.0,0.0010871858103200793,3.8179885919475964e-09,2.3580137408635293e-12,8.821384920275344e-13,9.45539232012512e-25,5.174793935656213e-17,8.512458005429262e-25,145.12939453125,37.938758850097656,18.0,253.0,Q
0.0,22.0,130.0,57.0,167.0,174.0,111.0,237.0,426.0,975.0,1099.0,666.0,1.0,5.0,6.0,20.0,0.0010878395987674594,3.72383612834426e-09,2.27225161429645e-12,9.346035230450855e-13,9.871199917190985e-25,5.3457837487994996e-17,9.383879120838442e-25,145.21923828125,37.86107635498047,19.0,253.0,Q
0.0,21.0,130.0,62.0,168.0,167.0,112.0,226.0,402.0,995.0,1107.0,674.0,1.0,5.0,6.0,20.0,0.0010884474031627178,3.587828700801765e-09,2.074926385223219e-12,1.0548601922510947e-12,1.1648556784765027e-24,5.932732582621407e-17,1.0385600336267502e-24,145.294189453125,37.8806266784668,19.0,254.0,Q
0.0,22.0,129.0,59.0,174.0,157.0,118.0,209.0,430.0,1027.0,1071.0,668.0,1.0,5.0,6.0,20.0,0.0010893666185438633,3.5302087919575342e-09,1.872404358296831e-12,1.1559536964786399e-12,1.2179432563847085e-24,6.306290655972804e-17,1.1869140043235189e-24,145.275634765625,37.83618927001953,19.0,253.0,Q
0.0,24.0,126.0,64.0,160.0,168.0,115.0,195.0,460.0,1023.0,1061.0,668.0,0.0,4.0,8.0,20.0,0.0010897740721702576,3.3439679913982445e-09,1.6398409323145624e-12,1.2846097883351115e-12,1.403569622954199e-24,6.87745820719618e-17,1.2273047673545794e-24,145.36962890625,37.795528411865234,18.0,254.0,Q
0.0,23.0,128.0,60.0,169.0,165.0,111.0,194.0,439.0,1061.0,1054.0,660.0,2.0,5.0,5.0,20.0,0.0010907932883128524,3.222226707677578e-09,1.45523838205458e-12,1.3941020646918156e-12,1.4859814286845723e-24,7.240785048987032e-17,1.3171096788810709e-24,145.385498046875,37.67366027832031,17.0,253.0,Q
0.0,21.0,131.0,55.0,178.0,157.0,109.0,170.0,481.0,1043.0,1059.0,660.0,1.0,5.0,6.0,20.0,0.0010903074871748686,3.134269510596255e-09,1.3589006222364253e-12,1.5552093033527337e-12,1.658564276009073e-24,7.881272320775821e-17,1.5364681321882645e-24,145.478271484375,37.599891662597656,16.0,254.0,Q
0.0,21.0,131.0,57.0,168.0,160.0,98.0,170.0,486.0,1048.0,1065.0,660.0,1.0,6.0,5.0,20.0,0.001089767785742879,3.0487141700064058e-09,1.2161637799254499e-12,1.7157119908822738e-12,1.735545070229839e-24,8.388746303088123e-17,1.769209314929693e-24,145.581787109375,37.510658264160156,20.0,253.0,Q
0.0,20.0,132.0,62.0,157.0,166.0,95.0,156.0,500.0,1057.0,1039.0,680.0,1.0,6.0,5.0,20.0,0.0010892407735809684,3.0360598479717282e-09,1.1569603781957927e-12,1.9022693576592475e-12,1.8569552994935578e-24,9.108400715198648e-17,2.1250360702823036e-24,145.723388671875,37.5210075378418,21.0,254.0,Q
1.0,19.0,134.0,58.0,170.0,157.0,100.0,137.0,518.0,1025.0,1079.0,666.0,0.0,6.0,6.0,20.0,0.0010878696339204907,3.0104421178123175e-09,1.157815054768363e-12,2.0573651289546024e-12,2.033857554704596e-24,9.626186000154791e-17,2.4384505079266116e-24,145.85693359375,37.5776481628418,15.0,254.0,Q
5.0,502.0,379.0,98.0,77.0,232.0,755.0,422.0,103.0,39.0,218.0,1171.0,95.0,0.0,0.0,0.0,0.0013938539195805788,5.669347213910214e-09,4.6098264094851515e-11,1.0116119747438646e-10,4.039731199652345e-21,6.381006770505616e-16,5.6038764236147016e-21,117.244873046875,58.92277145385742,13.0,204.0,Q
0.0,21.0,139.0,53.0,161.0,159.0,92.0,120.0,494.0,1072.0,1065.0,687.0,2.0,5.0,6.0,20.0,0.0010837831068783998,3.030083517430171e-09,1.0919686379076698e-12,2.0777422751055985e-12,2.0579406892800882e-24,9.872353626961592e-17,2.3578480532899758e-24,146.3369140625,37.556278228759766,18.0,254.0,Q
0.0,18.0,132.0,59.0,162.0,168.0,78.0,121.0,490.0,1047.0,1081.0,707.0,2.0,6.0,5.0,20.0,0.0010803242912515998,2.996815906541883e-09,1.0990643074457185e-12,2.059861829717402e-12,2.0716867877687907e-24,9.896469581412208e-17,2.305210914958651e-24,146.7109375,37.57902526855469,16.0,253.0,Q
1.0,22.0,129.0,56.0,166.0,159.0,76.0,112.0,476.0,1059.0,1103.0,702.0,4.0,6.0,5.0,20.0,0.0010774284601211548,2.9629727560376296e-09,1.0628884924979154e-12,2.03472915599745e-12,2.1427408700086313e-24,9.886218497516961e-17,2.0886510443203422e-24,147.04931640625,37.51307678222656,15.0,254.0,Q
0.0,19.0,131.0,58.0,162.0,161.0,75.0,116.0,441.0,1053.0,1147.0,700.0,1.0,6.0,6.0,20.0,0.0010737323900684714,2.9041518079253592e-09,1.0224758323004735e-12,2.0229408426164497e-12,2.1065136162277142e-24,9.869602093371996e-17,2.006769648941117e-24,147.38916015625,37.468780517578125,17.0,254.0,Q
0.0,17.0,127.0,59.0,168.0,168.0,66.0,109.0,441.0,1056.0,1131.0,720.0,3.0,5.0,6.0,20.0,0.0010713519295677543,2.827659661974735e-09,9.84947149881843e-13,2.0392520137801906e-12,2.2239410839961984e-24,9.974241102604444e-17,1.8457414445106148e-24,147.56982421875,37.49232864379883,19.0,254.0,Q
1.0,19.0,130.0,53.0,159.0,167.0,73.0,100.0,433.0,1050.0,1146.0,732.0,2.0,3.0,8.0,20.0,0.0010679573751986027,2.7154904991277817e-09,9.577037513724962e-13,2.06500463430237e-12,2.262731741288631e-24,9.99788390974468e-17,1.820242501825477e-24,147.862060546875,37.53023147583008,15.0,253.0,Q
0.0,24.0,128.0,50.0,160.0,162.0,83.0,92.0,430.0,1057.0,1147.0,727.0,5.0,7.0,4.0,20.0,0.0010662480490282178,2.6236499639509248e-09,9.023749629466504e-13,2.097672513121096e-12,2.3468690816415623e-24,1.0183465519765647e-16,1.6796854351006866e-24,147.92822265625,37.52775955200195,19.0,253.0,Q
0.0,22.0,127.0,51.0,169.0,159.0,79.0,92.0,433.0,1039.0,1155.0,735.0,4.0,4.0,7.0,20.0,0.001064250711351633,2.5637685308055325e-09,8.198534624630216e-13,2.0832565273548598e-12,2.2992567900612692e-24,1.0066638500515597e-16,1.4580516111199961e-24,148.033447265625,37.57363510131836,20.0,253.0,Q
0.0,24.0,126.0,55.0,155.0,174.0,70.0,97.0,424.0,993.0,1211.0,734.0,2.0,5.0,6.0,20.0,0.0010627589654177427,2.50813769753222e-09,8.462352997160028e-13,2.050678203635581e-12,2.303947159788487e-24,9.836976104779434e-17,1.4104919760051265e-24,148.131591796875,37.62969970703125,21.0,253.0,Q
0.0,22.0,127.0,47.0,167.0,167.0,70.0,108.0,411.0,1008.0,1188.0,748.0,3.0,3.0,7.0,20.0,0.001061872811987996,2.507128060713626e-09,9.007993461394859e-13,2.004523283472004e-12,2.320920685455675e-24,9.646173330732033e-17,1.3670141044290968e-24,148.225341796875,37.589778900146484,17.0,253.0,Q
6.0,486.0,387.0,108.0,75.0,232.0,775.0,422.0,94.0,33.0,212.0,1161.0,105.0,0.0,0.0,0.0,0.0014002632815390825,5.748642006864202e-09,4.654774135581796e-11,1.0076407069847804e-10,3.979549771121277e-21,1.2110171924913397e-15,5.6379136133515516e-21,117.09375,58.77306365966797,11.0,203.0,Q
0.0,18.0,131.0,54.0,155.0,174.0,71.0,102.0,421.0,972.0,1234.0,729.0,4.0,5.0,6.0,20.0,0.001061386545188725,2.5542759019003825e-09,8.603168633221359e-13,1.9252505405881193e-12,2.193269185925074e-24,9.416022567562218e-17,1.1527746681434955e-24,148.338134765625,37.539833068847656,18.0,254.0,Q
0.0,19.0,130.0,51.0,158.0,169.0,75.0,100.0,402.0,996.0,1196.0,766.0,4.0,3.0,7.0,20.0,0.0010611668694764376,2.6221111948387943e-09,9.233622980803213e-13,1.862205485300694e-12,2.1555862865587977e-24,9.21091023066214e-17,1.147306678778956e-24,148.434326171875,37.58269500732422,17.0,253.0,Q
0.0,19.0,137.0,42.0,158.0,174.0,73.0,106.0,385.0,990.0,1210.0,767.0,4.0,3.0,8.0,20.0,0.0010606847936287522,2.7203868047109836e-09,9.64370293690675e-13,1.8299953566391913e-12,2.1648171424412414e-24,9.237759851601121e-17,1.1061877971323766e-24,148.485107421875,37.73143768310547,18.0,253.0,Q
0.0,19.0,129.0,51.0,151.0,186.0,69.0,100.0,396.0,983.0,1207.0,769.0,5.0,6.0,5.0,20.0,0.0010605192510411143,2.7083804088334773e-09,9.48274987179476e-13,1.7800581971968987e-12,2.0544779843366206e-24,8.99206801908266e-17,1.0619233326262283e-24,148.573486328125,37.61749267578125,18.0,253.0,Q
0.0,21.0,129.0,53.0,155.0,170.0,77.0,104.0,397.0,972.0,1211.0,772.0,4.0,6.0,5.0,20.0,0.0010616474319249392,2.7652937717448367e-09,9.850442943964977e-13,1.823562785149835e-12,2.1537855143274044e-24,9.280883754783715e-17,1.1552304907490616e-24,148.478515625,37.67634201049805,16.0,254.0,Q
0.0,20.0,128.0,53.0,166.0,159.0,83.0,103.0,387.0,984.0,1204.0,775.0,3.0,5.0,6.0,20.0,0.0010615463834255934,2.770695450848848e-09,9.550443118636065e-13,1.821650035677136e-12,2.1070165150547926e-24,9.238927830626046e-17,1.1548615010606445e-24,148.513671875,37.71331024169922,19.0,253.0,Q
0.0,21.0,125.0,57.0,155.0,174.0,72.0,109.0,394.0,976.0,1185.0,795.0,1.0,5.0,7.0,20.0,0.0010612900368869305,2.8392124207243796e-09,9.55762053701792e-13,1.7492325947096599e-12,2.007762627605564e-24,9.0455693993581e-17,1.0413649271828767e-24,148.5869140625,37.67854309082031,19.0,254.0,Q
0.0,18.0,132.0,56.0,149.0,178.0,72.0,104.0,405.0,958.0,1201.0,788.0,4.0,3.0,8.0,20.0,0.001061352901160717,2.8831925735772757e-09,1.0167177429826202e-12,1.6717241740210609e-12,1.9337069296213572e-24,8.696671234428133e-17,1.0053778815475993e-24,148.6318359375,37.7008056640625,22.0,253.0,Q
0.0,21.0,126.0,56.0,153.0,164.0,81.0,105.0,407.0,946.0,1194.0,808.0,5.0,4.0,6.0,20.0,0.001060308190062642,3.014231975129178e-09,1.0602203793716458e-12,1.580571611092818e-12,1.82806957972708e-24,8.452105691031725e-17,9.189897238168463e-25,148.79443359375,37.67361831665039,18.0,254.0,Q
0.0,21.0,127.0,54.0,147.0,176.0,81.0,105.0,406.0,916.0,1225.0,802.0,5.0,5.0,6.0,20.0,0.0010601994581520557,3.0673270590142465e-09,1.0446814854153663e-12,1.5118542268793833e-12,1.70786413828086e-24,8.159128244232793e-17,8.326185265955556e-25,148.847900390625,37.70830154418945,19.0,253.0,Q
6.0,468.0,410.0,99.0,75.0,221.0,770.0,452.0,92.0,40.0,223.0,1150.0,90.0,0.0,0.0,0.0,0.0014058009255677462,5.744306363908436e-09,4.6856220292657014e-11,9.910935960810718e-11,3.8639997481310084e-21,1.6942256660982765e-15,5.5393938982364284e-21,116.97509765625,58.51214599609375,11.0,195.0,Q
0.0,17.0,135.0,51.0,151.0,174.0,80.0,99.0,398.0,936.0,1233.0,787.0,4.0,4.0,7.0,20.0,0.0010605156421661377,3.18937387611129e-09,1.049735710682842e-12,1.458880759253045e-12,1.6327581706089648e-24,8.02944882349714e-17,7.703984538990258e-25,148.837890625,37.773651123046875,19.0,253.0,Q
0.0,18.0,129.0,58.0,142.0,183.0,73.0,112.0,392.0,933.0,1221.0,801.0,2.0,4.0,8.0,20.0,0.0010592981707304716,3.1838427450026074e-09,1.1159525994258734e-12,1.3742140021408278e-12,1.5341421758092203e-24,7.591553965590348e-17,7.365301407437524e-25,148.96484375,37.75965118408203,19.0,253.0,Q
0.0,20.0,126.0,56.0,152.0,176.0,78.0,106.0,391.0,901.0,1255.0,802.0,2.0,4.0,7.0,20.0,0.0010590519523248076,3.265101522487157e-09,1.0904302634451302e-12,1.338741075461447e-12,1.4508925997975023e-24,7.472177244820165e-17,7.14990490941919e-25,148.988037109375,37.86003112792969,19.0,253.0,Q
0.0,16.0,131.0,51.0,150.0,182.0,75.0,105.0,392.0,926.0,1208.0,827.0,2.0,5.0,6.0,20.0,0.0010585049167275429,3.2603761912497475e-09,1.0664814300773151e-12,1.3098117425738853e-12,1.3822506569906012e-24,7.297330453916666e-17,6.97063331047932e-25,149.091552734375,37.76397705078125,19.0,253.0,Q
0.0,23.0,122.0,54.0,158.0,167.0,86.0,100.0,398.0,905.0,1237.0,811.0,4.0,5.0,6.0,20.0,0.0010597860673442483,3.2704650099191213e-09,1.0774864073886947e-12,1.3356656275789747e-12,1.4197074490999184e-24,7.456047884619871e-17,7.428988120468279e-25,148.925048828125,37.81922149658203,20.0,253.0,Q
0.0,21.0,123.0,52.0,149.0,180.0,81.0,112.0,389.0,923.0,1247.0,782.0,7.0,4.0,6.0,20.0,0.0010603426489979029,3.2243365755135756e-09,1.0898451195326397e-12,1.3440054191099504e-12,1.4298005299517686e-24,7.403469637908041e-17,7.755878767564091e-25,148.922607421875,37.69506072998047,22.0,254.0,Q
0.0,20.0,127.0,53.0,161.0,160.0,85.0,116.0,397.0,905.0,1245.0,790.0,6.0,4.0,7.0,20.0,0.001061236602254212,3.2484641643293344e-09,1.0698714050100255e-12,1.3951981930881985e-12,1.4713481575003357e-24,7.685872407756095e-17,8.606729841831567e-25,148.828369140625,37.7916145324707,20.0,253.0,Q
0.0,21.0,128.0,49.0,158.0,172.0,74.0,118.0,397.0,914.0,1243.0,789.0,2.0,6.0,5.0,20.0,0.0010620717657729983,3.2727747178995514e-09,1.0823872180487637e-12,1.3610334647501388e-12,1.4020601376120586e-24,7.498090497305737e-17,8.735767764403094e-25,148.73583984375,37.747737884521484,17.0,254.0,Q
0.0,25.0,123.0,59.0,149.0,170.0,83.0,109.0,396.0,914.0,1245.0,788.0,4.0,3.0,8.0,20.0,0.001062546158209443,3.305566043110275e-09,1.030474859088637e-12,1.362094031315264e-12,1.4090240044681234e-24,7.591765723827162e-17,7.866115669573872e-25,148.712890625,37.762027740478516,16.0,253.0,Q
0.0,20.0,127.0,56.0,154.0,172.0,82.0,103.0,411.0,909.0,1239.0,790.0,2.0,5.0,6.0,20.0,0.0010625493014231324,3.2747344835826198e-09,1.1256634730241744e-12,1.377223964212082e-12,1.4365895655097138e-24,7.559671116060104e-17,9.363319433496119e-25,148.692626953125,37.82242965698242,19.0,254.0,Q
7.0,448.0,414.0,104.0,82.0,214.0,792.0,457.0,93.0,44.0,195.0,1151.0,95.0,0.0,0.0,0.0,0.001412715995684266,5.861096052939274e-09,4.687473326159264e-11,9.776936898964195e-11,3.7041220531545604e-21,2.1349768249823283e-15,5.4851489446288494e-21,116.80322265625,58.22187805175781,12.0,204.0,Q
0.0,20.0,128.0,54.0,156.0,169.0,79.0,117.0,399.0,906.0,1262.0,769.0,6.0,5.0,6.0,20.0,0.0010628779418766499,3.282380811597818e-09,1.0868044745399041e-12,1.3549189981781895e-12,1.406118333931355e-24,7.47880329239896e-17,8.521228166543056e-25,148.689697265625,37.741851806640625,20.0,253.0,Q
0.0,23.0,125.0,51.0,151.0,184.0,73.0,112.0,402.0,905.0,1246.0,791.0,2.0,5.0,6.0,20.0,0.0010633000638335943,3.3186438042065447e-09,1.0538613167895838e-12,1.35084413273312e-12,1.3705347906490982e-24,7.473130156885826e-17,8.48171708202893e-25,148.66015625,37.761905670166016,20.0,254.0,Q
0.0,17.0,132.0,50.0,161.0,176.0,67.0,117.0,407.0,909.0,1242.0,785.0,2.0,4.0,7.0,20.0,0.0010622713016346097,3.2919973413925163e-09,1.1014762235986297e-12,1.3226382879552578e-12,1.3336352301617064e-24,7.26321487847702e-17,8.774951471641553e-25,148.726318359375,37.74063491821289,18.0,253.0,Q
0.0,23.0,125.0,51.0,152.0,179.0,78.0,121.0,402.0,889.0,1265.0,776.0,4.0,5.0,6.0,20.0,0.001063298317603767,3.300111073301082e-09,1.094629161618732e-12,1.3490475013130943e-12,1.3611852112004187e-24,7.399521008535958e-17,9.13606438392005e-25,148.60107421875,37.799224853515625,23.0,253.0,Q
0.0,21.0,127.0,58.0,156.0,166.0,82.0,118.0,416.0,912.0,1205.0,800.0,4.0,5.0,6.0,20.0,0.0010642237029969692,3.327116582241274e-09,1.109108681632276e-12,1.3328201389772865e-12,1.347176619245504e-24,7.359492746077782e-17,9.00599108141042e-25,148.538818359375,37.751953125,19.0,253.0,Q
0.0,19.0,129.0,50.0,170.0,157.0,87.0,105.0,414.0,925.0,1230.0,776.0,3.0,3.0,8.0,20.0,0.0010647900635376573,3.299337913986733e-09,1.179668342177198e-12,1.298061809949791e-12,1.2961597026058902e-24,7.006587056516118e-17,9.487498958967616e-25,148.48388671875,37.71271896362305,18.0,253.0,Q
0.0,17.0,133.0,50.0,160.0,169.0,77.0,122.0,425.0,899.0,1238.0,772.0,3.0,4.0,7.0,20.0,0.00106599903665483,3.3377103303422473e-09,1.154770723488241e-12,1.2733035112399982e-12,1.2291521809869938e-24,6.91348887119001e-17,9.344005160307914e-25,148.35888671875,37.638153076171875,18.0,254.0,Q
0.0,22.0,125.0,57.0,155.0,166.0,79.0,126.0,403.0,937.0,1234.0,759.0,2.0,4.0,7.0,20.0,0.0010668466566130519,3.377151225336661e-09,1.1391324081927445e-12,1.2202139255609867e-12,1.1358871283149767e-24,6.618802800117788e-17,8.828025047268691e-25,148.208984375,37.73161315917969,16.0,254.0,Q
0.0,24.0,127.0,58.0,157.0,166.0,80.0,125.0,415.0,930.0,1219.0,760.0,4.0,5.0,6.0,20.0,0.0010677644750103354,3.41088912669818e-09,1.209045775822648e-12,1.1961839938706698e-12,1.1120423283404743e-24,6.503285373213533e-17,9.125376304730437e-25,148.05029296875,37.80110168457031,18.0,254.0,Q
0.0,21.0,129.0,54.0,162.0,167.0,78.0,133.0,414.0,925.0,1219.0,762.0,0.0,5.0,7.0,20.0,0.0010682664578780532,3.411967819388906e-09,1.2614279195841127e-12,1.1386022333303991e-12,1.0450407231783671e-24,6.174508872992286e-17,8.774308550003798e-25,147.957275390625,37.78323745727539,18.0,254.0,Q
7.0,451.0,409.0,111.0,75.0,216.0,797.0,461.0,90.0,44.0,207.0,1143.0,85.0,0.0,0.0,0.0,0.0014172859955579042,5.966514837751902e-09,4.678936404989287e-11,9.64552951399078e-11,3.622086577463327e-21,2.3631427252589297e-15,5.3729415714186044e-21,116.704833984375,58.04154586791992,12.0,204.0,Q
0.0,22.0,126.0,50.0,168.0,169.0,85.0,139.0,417.0,916.0,1214.0,758.0,1.0,4.0,7.0,20.0,0.0010688332840800285,3.4933123060909566e-09,1.3167029315822032e-12,1.0479201057247978e-12,9.400001465588896e-25,5.736558428548331e-17,7.947375245344557e-25,147.82177734375,37.751319885253906,18.0,254.0,Q
0.0,20.0,126.0,55.0,164.0,165.0,95.0,157.0,384.0,913.0,1250.0,735.0,2.0,3.0,7.0,20.0,0.0010688008042052388,3.452595098707434e-09,1.4382745211830028e-12,1.003500451138284e-12,9.051844607602523e-25,5.4206435942355486e-17,7.962866008332769e-25,147.69775390625,37.766273498535156,16.0,253.0,Q
